question_id,standard,category,method,keypoint_recall,all_keypoints_correct,source_citation_accuracy,clause_citation_accuracy,answer_composite,retrieval_source_hit,retrieval_evidence_recall,total_latency_s,prompt_tokens,completion_tokens,question,gold_answer,answer
HGB009,GB 50086-2015,table,LightRAG,0.6,0.0,1.0,0.0,0.6,1.0,1.0,16.7001,8629,449,根据GB 50086-2015，涨壳式中空注浆锚杆适用于哪些地层条件与工程场景？其单锚承载力和最大长度有何限制？,锚固地层为硬岩、中硬岩的支护工程；易发生岩爆的高应力岩层中的地下工程；可在开挖后立即提供主动支护抗力，单锚承载力<200kN；锚杆长度可达20m或更大。,根据《GB 50086-2015 岩土锚杆与喷射混凝土支护工程技术规范》第43页表5.2.7及第45页第5.4.3条，涨壳式中空注浆锚杆的适用条件与性能限制如下：  ### 一、适用地层条件与工程场景   依据 **表5.2.7**（第43页）：   - 锚固地层为**硬岩、中硬岩**的支护工程；   - **易发生岩爆的高应力岩层**中的地下工程；   - 可用于**各类岩体**的锚固工程（见结构化表格第1行）。  > 注：知识图谱实体3进一步确认其为“低预应力锚杆类型”，适用于上述高应力、硬岩环境，并强调“可在开挖后立即提供主动支护抗力”。  ### 二、单锚承载力限制   依据 **表5.2.7**（第43页）及知识图谱关系22：   - **单锚承载力 < 200 kN**（明确上限为200 kN，不含等于）。  ### 三、最大长度限制   依据 **表5.2.7**（第43页）及知识图谱关系5：   - **锚杆长度可达20 m或更大**（无明确上限，但实践中受施工与连接能力制约；第45页5.4.3条提及“能现场切割和用套筒连接加长”，支持超长应用）。  ---  **结论**：   涨壳式中空注浆锚杆适用于硬岩、中硬岩及高应力易岩爆地层的支护工程；单锚承载力小于200 kN；长度可达到20 m及以上。   **规范依据**：GB 50086-2015，表5.2.7（第43页）、第5.4.3条（第45页）。
HGB010,GB 50086-2015,formula,LLM,0.0,0.0,1.0,0.0,0.15,nan,nan,16.0499,241,629,根据GB 50086-2015，支护结构设计计算采用荷载基本组合时，其内力设计值Sd应如何由内力标准值Sk确定？请说明公式及各符号含义。,Sd = 1.25Sk；式中：Sd——支护结构的内力设计值(kN)；Sk——支护结构的内力标准值(kN)。,根据《GB 50086-2015 岩土锚杆与喷射混凝土支护工程技术规范》第4.1.5条（设计原则）及第4.1.6条（荷载组合），支护结构设计计算采用**荷载基本组合**时，其内力设计值 $ S_d $ 应按以下公式确定：  $$ S_d = \gamma_0 \left( \gamma_G S_{Gk} + \gamma_Q S_{Qk} \right) $$  其中：  - $ S_d $：内力设计值（如弯矩、轴力、剪力等）； - $ \gamma_0 $：结构重要性系数，按《GB 50068-2018 建筑结构可靠性设计统一标准》取值，一般对支护结构可取 **1.0**（临时性支护）或 **1.1**（重要性较高的永久性支护），具体应根据工程安全等级确定； - $ \gamma_G $：永久荷载分项系数，通常取 **1.2**（当永久荷载效应对结构不利时）； - $ \gamma_Q $：可变荷载分项系数0，通常取 **1.4**（对主导可变荷载）； - $ S_{Gk} $：由永久荷载产生的内力标准值； - $ S_{Qk} $：由可变荷载产生的内力标准值。  > 注：若存在多个可变荷载，应按《GB 50068-2018》第5.2.3条进行组合，即： > $$ > S_d = \gamma_0 \left[ \gamma_G S_{Gk} + \gamma_{Q1} S_{Q1k} + \sum_{i=2}^n \gamma_{Qi} \psi_{ci} S_{Qik} \right] > $$ > 其中 $ \psi_{ci} $ 为第 $ i $ 个可变荷载的组合值系数（如风荷载、施工荷载等），但岩土支护中常见仅考虑一种主导可变荷载（如地面超载），故常简化为两荷载组合形式。  依据来源：   - GB 50086-2015 第4.1.5条：“支护结构设计应采用以概率理论为基础的极限状态设计法……”；   - 第4.1.6条：“承载能力极限状态设计时，应按荷载基本组合或偶然组合计算内力设计值”；   - 并引用 GB 50068-2018 中荷载组合规定。  如需具体数值（如 $ \gamma_0 $ 取值），应结合工程安全等级和支护类型进一步确定。
HGB010,GB 50086-2015,formula,RAG,0.3333333333333333,0.0,1.0,1.0,0.5,1.0,1.0,7.2494,3753,193,根据GB 50086-2015，支护结构设计计算采用荷载基本组合时，其内力设计值Sd应如何由内力标准值Sk确定？请说明公式及各符号含义。,Sd = 1.25Sk；式中：Sd——支护结构的内力设计值(kN)；Sk——支护结构的内力标准值(kN)。,"根据《GB 50086-2015 岩土锚杆与喷射混凝土支护工程技术规范》第9.2.4条：  支护结构设计计算采用荷载基本组合时，其内力设计值 $ S_d $ 应按下式确定：  $$ S_d = 1.25 \, S_k \quad \text{(式 9.2.4)} $$  **符号含义：** - $ S_d $：支护结构的内力设计值（单位：kN）；   - $ S_k $：支护结构的内力标准值（单位：kN）；   - 系数 **1.25** 为荷载基本组合下的分项系数，用于将标准值转换为设计值。  该条款明确要求结构设计计算应采用荷载基本组合，并规定了上述关系式。"
HGB010,GB 50086-2015,formula,LightRAG,0.3333333333333333,0.0,1.0,1.0,0.5,1.0,1.0,14.1207,8687,305,根据GB 50086-2015，支护结构设计计算采用荷载基本组合时，其内力设计值Sd应如何由内力标准值Sk确定？请说明公式及各符号含义。,Sd = 1.25Sk；式中：Sd——支护结构的内力设计值(kN)；Sk——支护结构的内力标准值(kN)。,"根据《岩土锚杆与喷射混凝土支护工程技术规范》GB 50086-2015，支护结构设计计算采用荷载基本组合时，其内力设计值 $ S_d $ 应按以下公式确定：  **公式：**   $$ S_d = 1.25 \, S_k \quad \text{（式 9.2.4）} $$  **符号含义：**   - $ S_d $：支护结构的**内力设计值**，单位为 kN；   - $ S_k $：支护结构的**内力标准值**，单位为 kN；   - **1.25**：荷载基本组合的**综合分项系数**，适用于基坑工程（临时工程，使用期限一般不超过两年），见第211页说明。  **依据来源：**   - GB 50086-2015 第94页，条款 9.2.4 及其后文说明；   - 第211页补充说明：“因基坑工程为临时工程……基本组合综合分项系数取1.25，本规范将内力标准值乘以综合分项系数定义为内力设计值。”  该公式适用于桩（墙）弯矩、剪力、轴力及锚杆拉力等支护结构内力的设计值计算。"
HGB011,GB 50086-2015,table,LLM,1.0,1.0,1.0,0.0,0.9,nan,nan,13.0092,231,447,根据GB 50086-2015，喷射混凝土C30强度等级对应的轴心抗压强度设计值和轴心抗拉强度设计值各是多少？,轴心抗压强度设计值fc为14.3 N/mm²，轴心抗拉强度设计值ft为1.43 N/mm²,"根据《GB 50086-2015 岩土锚杆与喷射混凝土支护工程技术规范》：  该规范**未直接给出喷射混凝土C30的轴心抗压强度设计值 $ f_c $ 和轴心抗拉强度设计值 $ f_t $**，而是规定：   > **第4.5.2条**：喷射混凝土强度等级应按立方体抗压强度标准值划分，其强度等级不应低于C20；   > **第4.5.3条**：喷射混凝土的强度设计值应按《混凝土结构设计规范》GB 50010 的规定采用。  因此，C30喷射混凝土的强度设计值应依据 **GB 50010-2010（2015年版）《混凝土结构设计规范》** 确定：  - C30混凝土的**轴心抗压强度设计值** $ f_c = 14.3 \, \text{MPa} $   - C30混凝土的**轴心抗拉强度设计值** $ f_t = 1.43 \, \text{MPa} $  > 注：以上数值出自 **GB 50010-2010（2015年版）表4.1.4-1**（普通混凝土强度设计值），适用于符合该规范要求的混凝土。喷射混凝土因施工工艺特殊，其实际强度可能受回弹、密实度等影响，但设计时仍按此取值。  ✅ 结论：   - 轴心抗压强度设计值：**14.3 MPa**   - 轴心抗拉强度设计值：**1.43 MPa**   - 依据规范：**GB 50086-2015 第4.5.3条** 引用 **GB 50010-2010（2015年版）表4.1.4-1**"
HGB011,GB 50086-2015,table,RAG,1.0,1.0,1.0,1.0,1.0,1.0,1.0,6.7012,3884,150,根据GB 50086-2015，喷射混凝土C30强度等级对应的轴心抗压强度设计值和轴心抗拉强度设计值各是多少？,轴心抗压强度设计值fc为14.3 N/mm²，轴心抗拉强度设计值ft为1.43 N/mm²,根据《GB 50086-2015 岩土锚杆与喷射混凝土支护工程技术规范》第6.3.2条及表6.3.2：  - **C30喷射混凝土的轴心抗压强度设计值 $ f_c $**：**14.3 MPa**   - **C30喷射混凝土的轴心抗拉强度设计值 $ f_t $**：**1.43 MPa**  > 规范依据：GB 50086-2015，第6.3.2条，表6.3.2（单位为 N/mm²，即 MPa）。
HGB011,GB 50086-2015,table,LightRAG,1.0,1.0,1.0,1.0,1.0,1.0,1.0,15.0433,9065,200,根据GB 50086-2015，喷射混凝土C30强度等级对应的轴心抗压强度设计值和轴心抗拉强度设计值各是多少？,轴心抗压强度设计值fc为14.3 N/mm²，轴心抗拉强度设计值ft为1.43 N/mm²,根据GB 50086-2015《岩土锚杆与喷射混凝土支护工程技术规范》第49页表6.3.2：  - **C30强度等级喷射混凝土的轴心抗压强度设计值 $ f_c $** 为 **14.3 MPa**；   - **轴心抗拉强度设计值 $ f_t $** 为 **1.43 MPa**。  > 【依据】   > GB 50086-2015 第49页，表6.3.2 喷射混凝土的设计强度值（N/mm²），其中：   > - C30对应轴心抗压 $ f_c = 14.3 $；   > - 轴心抗拉 $ f_t = 1.43 $。   > （注：1 N/mm² = 1 MPa）
HGB012,GB 50086-2015,direct,LLM,0.0,0.0,1.0,0.0,0.15,nan,nan,16.4014,226,574,根据GB 50086-2015，对于锚喷支护条件下围岩整体稳定性验算，为何不宜仅按弹性理论进行计算？,因为不让围岩进入塑性，违背了现代支护理论的基本原则，即无法充分发挥围岩的自承能力；事实表明，围岩出现一定范围的塑性区，只要不进入松散状态并不会失稳，反而有利于减小支护结构的负担，发挥围岩的自承能力。,根据《GB 50086-2015 岩土锚杆与喷射混凝土支护工程技术规范》，对于锚喷支护条件下围岩整体稳定性验算，**不宜仅按弹性理论进行计算**，主要原因如下：  1. **围岩具有非线性与塑性特征**：      在开挖卸荷及支护作用下，围岩（尤其是中等及以上级别围岩）常发生局部塑性变形甚至屈服，其应力–应变关系明显偏离线弹性假设。弹性理论无法反映围岩进入塑性阶段后的承载能力演化与破坏机制。  2. **锚喷支护为柔性支护体系**：      喷射混凝土与锚杆共同作用形成具有一定变形能力的柔性支护结构，其与围岩相互作用过程涉及显著的非线性协调变形。弹性理论假定支护刚度无限大或变形协调关系线性，与实际不符。  3. **规范明确要求考虑塑性区发展与极限平衡状态**：      GB 50086-2015 第5.3节（围岩稳定性分析）及第6.2节（锚喷支护设计）强调，对Ⅲ～Ⅴ级围岩或复杂地质条件下的支护设计，应采用**弹塑性理论、极限平衡法、数值模拟（如FLAC、MIDAS等）或工程类比法**综合分析；仅用弹性解易低估围岩变形、高估安全储备，可能导致支护不足或失稳风险。  4. **工程实践验证**：      大量现场监测表明，锚喷支护后围岩位移曲线常呈“S”型，初期近似弹性，随后进入非线性增长段，最终趋于稳定——该过程需弹塑性模型才能合理描述。  > **规范依据**：   > - GB 50086-2015 第5.3.2条：“围岩稳定性分析宜结合工程地质条件，采用弹塑性理论、极限平衡法或数值模拟方法。”   > - 第6.2.3条：“对软弱破碎围岩或大跨度洞室，应考虑围岩塑性区发展对支护受力的影响。”   > - 条文说明第5.3.2条进一步指出：“单纯弹性解不能反映围岩屈服后承载力重分布特性，可能造成设计偏于不安全。”  综上，**仅按弹性理论计算会忽略围岩塑性行为与支护-围岩协同作用的非线性本质**，不符合规范对安全性与合理性的要求。
HGB012,GB 50086-2015,direct,RAG,1.0,1.0,1.0,0.0,0.9,1.0,0.8333333333333334,9.9994,3764,271,根据GB 50086-2015，对于锚喷支护条件下围岩整体稳定性验算，为何不宜仅按弹性理论进行计算？,因为不让围岩进入塑性，违背了现代支护理论的基本原则，即无法充分发挥围岩的自承能力；事实表明，围岩出现一定范围的塑性区，只要不进入松散状态并不会失稳，反而有利于减小支护结构的负担，发挥围岩的自承能力。,根据GB 50086-2015《岩土锚杆与喷射混凝土支护工程技术规范》，**不宜仅按弹性理论进行围岩整体稳定性验算的原因**如下：  > **“若只按弹性理论进行围岩稳定验算是不合理的，因为不让围岩进入塑性，违背了现代支护理论的基本原则，即无法充分发挥围岩的自承能力。事实表明，围岩出现一定范围的塑性区，只要不进入松散状态并不会失稳，反而有利于减小支护结构的负担，发挥围岩的自承能力。”**  该内容出自规范第7.3节“一般条件下的锚喷支护设计”中关于围岩整体稳定性验算的说明（见原始规范文本块2，第184页附近）。  **结论**：   仅按弹性理论计算会忽略围岩进入塑性状态后仍可保持稳定并分担荷载的能力，导致设计过于保守、支护结构受力过大，不符合“围岩—支护共同作用”的现代支护理念。  规范未给出具体量化指标，但明确指出应采用**以弹塑性理论为基础的计算模型**，并结合地应力状态和岩性特征选择适宜力学模型。
HGB012,GB 50086-2015,direct,LightRAG,0.5,0.0,1.0,1.0,0.625,1.0,1.0,15.3382,8221,359,根据GB 50086-2015，对于锚喷支护条件下围岩整体稳定性验算，为何不宜仅按弹性理论进行计算？,因为不让围岩进入塑性，违背了现代支护理论的基本原则，即无法充分发挥围岩的自承能力；事实表明，围岩出现一定范围的塑性区，只要不进入松散状态并不会失稳，反而有利于减小支护结构的负担，发挥围岩的自承能力。,"根据《GB 50086-2015 岩土锚杆与喷射混凝土支护工程技术规范》第195页（7.3.15条）及第210页相关内容：  **不宜仅按弹性理论进行围岩整体稳定性验算的原因是：**  > “若只按弹性理论进行围岩稳定验算是不合理的，因为不让围岩进入塑性，违背了现代支护理论的基本原则，即无法充分发挥围岩的自承能力。”  具体解释如下：  1. **现代支护理论的核心原则**是允许围岩在一定范围内进入塑性状态，以发挥其自承能力； 2. 实践表明，围岩出现**一定范围的塑性区**，只要未发展至松散失稳状态，不仅不会导致整体失稳，反而有助于：    - 减小支护结构所承受的荷载；    - 释放部分地应力；    - 提高支护体系的整体经济性与安全性； 3. 弹性理论假设围岩始终处于弹性状态, 忽略了围岩塑性变形的实际贡献，导致设计偏于保守或不符合工程实际工作状态。  因此，规范明确指出：**应采用以弹塑性理论为基础的计算模型**，更合理地反映围岩与支护结构的相互作用机制。  【依据条款】   - GB 50086-2015 第195页，7.3.15条原文；   - 同页后续段落进一步强调：“在实际工程计算中，一般根据岩体的地应力状态和岩性特征选择相适应的力学模型。”"
HGB013,GB 50086-2015,numeric,LLM,0.0,0.0,1.0,0.0,0.15,nan,nan,4.218,240,174,根据GB 50086-2015《岩土锚杆与喷射混凝土支护工程技术规范》，基础与混凝土坝预应力锚杆施工中，锚杆孔偏斜值的最大允许限值是多少？,不应大于钻孔长度的1%,根据GB 50086-2015《岩土锚杆与喷射混凝土支护工程技术规范》：  **第8.4.3条**规定：   > 锚杆孔的偏斜度不应大于孔深的 **3%**，且最大偏斜值不宜超过 **200 mm**。  该条款适用于包括基础与混凝土坝在内的预应力锚杆施工（见第8章“预应力锚杆”及第8.1.2条适用范围说明）。  **结论**：   锚杆孔偏斜值的最大允许限值为 **200 mm**（同时满足偏斜度 ≤ 3% 孔深）。    规范编号：GB 50086–2015；条款号：8.4.3。
HGB013,GB 50086-2015,numeric,RAG,1.0,1.0,1.0,0.0,0.9,1.0,0.16666666666666666,12.8613,3880,373,根据GB 50086-2015《岩土锚杆与喷射混凝土支护工程技术规范》，基础与混凝土坝预应力锚杆施工中，锚杆孔偏斜值的最大允许限值是多少？,不应大于钻孔长度的1%,根据您提供的检索上下文（GB 50086-2015），**未明确给出基础与混凝土坝预应力锚杆施工中“锚杆孔偏斜值的最大允许限值”具体数值**。  理由如下：  - 检索上下文包含规范的前言、目录、部分章节标题及第9章、第10章部分内容，但**未提供关于“锚杆孔偏斜控制”的具体条文**； - 第10章“基础与混凝土坝的锚固”中仅涉及设计计算（如10.1.2、10.1.5公式）和一般性施工要求（如10.1.6、10.1.7提及应符合第4.6节规定），但未列出偏斜允许值； - 第4.7节为“施工”，但上下文中仅列出其页码（165页），**未提供该节具体内容**； - 规范中可能在第4.7节“施工”或第14章“工程质量检验与验收”中规定锚杆成孔偏斜允许值（例如常见为≤1%～3%，但此为行业经验，非本规范上下文所载）；然而依据您的要求——**只能依据给定检索上下文作答**——当前材料不足以确定该限值。  ✅ 结论：   **依据所提供的检索上下文，无法确定GB 50086-2015中基础与混凝土坝预应力锚杆施工的锚杆孔偏斜最大允许限值。**  建议查阅规范原文第4.7节“施工”或第14.2节“质量检验与验收标准”相关内容以获取确切数值。
HGB013,GB 50086-2015,numeric,LightRAG,1.0,1.0,1.0,1.0,1.0,1.0,1.0,9.3776,8469,125,根据GB 50086-2015《岩土锚杆与喷射混凝土支护工程技术规范》，基础与混凝土坝预应力锚杆施工中，锚杆孔偏斜值的最大允许限值是多少？,不应大于钻孔长度的1%,根据GB 50086-2015《岩土锚杆与喷射混凝土支护工程技术规范》第110页，**10.3.1条**规定：  > **1 锚杆孔偏斜值不应大于钻孔长度的 1%。**  **结论**：锚杆孔偏斜值的最大允许限值为 **钻孔长度的1%**。   **依据条款**：GB 50086-2015 第110页，10.3.1条第1款。
HGB014,GB 50086-2015,direct,LLM,0.0,0.0,1.0,0.0,0.15,nan,nan,9.3175,242,303,根据GB 50086-2015，为确保锚固力均匀作用于边坡坡体并防止传力结构破损及地层明显变形，对传力结构与坡面结合处应采取何种措施？,传力结构应与坡面结合紧密，在传力结构上方与坡面结合处，应设置顺畅的防排水设施，严防雨水积聚导致传力结构底部出现掏空现象。,根据《GB 50086-2015 岩土锚杆与喷射混凝土支护工程技术规范》：  **第8.4.3条**规定：   > “传力结构与坡面结合处应设置垫板或承压板，并应保证其与坡面密贴；当坡面不平整时，应采用细石混凝土或水泥砂浆找平，垫板与找平层之间应接触紧密，防止局部应力集中。”  此外，**第8.4.4条**补充要求：   > “垫板尺寸和刚度应满足将锚杆拉力均匀传递至坡面的要求，其厚度不宜小于16mm，材质宜采用Q235或Q345钢材。”  **结论**：   为确保锚固力均匀作用于边坡坡体并防止传力结构破损及地层明显变形，应对传力结构与坡面结合处采取以下措施：   1. 设置垫板（或承压板），并与坡面密贴；   2. 坡面不平整时，先用细石混凝土或水泥砂浆找平；   3. 垫板应具有足够刚度与厚度（≥16mm），材质符合要求。  规范依据：**GB 50086-2015 第8.4.3条、第8.4.4条**。
HGB014,GB 50086-2015,direct,RAG,0.6666666666666666,0.0,1.0,1.0,0.75,1.0,1.0,6.3242,3572,137,根据GB 50086-2015，为确保锚固力均匀作用于边坡坡体并防止传力结构破损及地层明显变形，对传力结构与坡面结合处应采取何种措施？,传力结构应与坡面结合紧密，在传力结构上方与坡面结合处，应设置顺畅的防排水设施，严防雨水积聚导致传力结构底部出现掏空现象。,根据《GB 50086-2015 岩土锚杆与喷射混凝土支护工程技术规范》第 **8.2.9 条**规定：  > 传力结构应与坡面结合紧密，在传力结构上方与坡面结合处，应设置**顺畅的防排水设施**，严防雨水积聚导致传力结构底部出现掏空现象。  **结论**：应在传力结构上方与坡面结合处设置**顺畅的防排水设施**，以防止雨水积聚造成传力结构底部掏空，进而避免传力结构破损及地层明显变形。
HGB014,GB 50086-2015,direct,LightRAG,1.0,1.0,1.0,1.0,1.0,1.0,1.0,11.4109,8772,219,根据GB 50086-2015，为确保锚固力均匀作用于边坡坡体并防止传力结构破损及地层明显变形，对传力结构与坡面结合处应采取何种措施？,传力结构应与坡面结合紧密，在传力结构上方与坡面结合处，应设置顺畅的防排水设施，严防雨水积聚导致传力结构底部出现掏空现象。,根据《GB 50086-2015 岩土锚杆与喷射混凝土支护工程技术规范》：  **结论**：在传力结构上方与坡面结合处，应设置**顺畅的防排水设施**，严防雨水积聚导致传力结构底部出现掏空现象。  **依据条款**：   - **第8.2.9条**（见第207页及第88页）明确规定：     > “传力结构应与坡面结合紧密，在传力结构上方与坡面结合处，应设置顺畅的防排水设施，严防雨水积聚导致传力结构底部出现掏空现象。”     同时第8.2.9条第5款（第88页）进一步强调：     > “传力结构与坡面的结合部位，应有完善的防、排水构造设计。”  该措施旨在保障传力结构长期稳定工作，避免因水害引发结构失效或地层变形。
HGB015,GB 50086-2015,direct,LLM,0.0,0.0,1.0,0.0,0.15,nan,nan,10.1106,230,350,根据GB 50086-2015，岩石边坡开挖采用预裂爆破、光面爆破等控制爆破方法可带来哪些工程效益？,可显著减小爆破震动对岩体的扰动与破坏，有利于保持岩体的自稳能力，并可大大改善坡面的平整度，有利于坡面喷射混凝土防护。,根据《GB 50086-2015 岩土锚杆与喷射混凝土支护工程技术规范》，岩石边坡开挖采用预裂爆破、光面爆破等控制爆破方法可带来以下工程效益（依据规范第10.3.2条及条文说明）：  1. **减少对保留岩体的扰动**：控制爆破能有效降低爆破地震波和飞石影响，保护边坡岩体完整性，避免产生不必要的裂隙或松动区；   2. **提高边坡成形质量**：形成较平整、规则的开挖轮廓面，有利于后续支护施工（如喷射混凝土、锚杆安装）的贴合与受力均匀；   3. **增强边坡稳定性**：减少超挖与欠挖，避免因爆破损伤导致的局部失稳风险；   4. **降低支护工程量与成本**：因围岩损伤小、表面规整，可减少喷层厚度、锚杆长度或数量，从而节约材料与工期；   5. **改善施工安全环境**：减少危石、浮石产生，降低高边坡作业风险。  > 注：上述内容基于GB 50086-2015 第10.3节“爆破开挖”相关内容（特别是第10.3.2条及条文说明），该条明确指出：“对稳定性要求较高的岩石边坡，宜采用预裂爆破或光面爆破等控制爆破技术”，并强调其在保障边坡稳定性和支护效果方面的关键作用。
HGB015,GB 50086-2015,direct,RAG,0.5,0.0,1.0,1.0,0.625,1.0,1.0,6.9373,3535,156,根据GB 50086-2015，岩石边坡开挖采用预裂爆破、光面爆破等控制爆破方法可带来哪些工程效益？,可显著减小爆破震动对岩体的扰动与破坏，有利于保持岩体的自稳能力，并可大大改善坡面的平整度，有利于坡面喷射混凝土防护。,根据《GB 50086-2015 岩土锚杆与喷射混凝土支护工程技术规范》第 **8.4.5 条**，岩石边坡开挖采用预裂爆破、光面爆破等控制爆破方法可带来以下工程效益：  1. **显著减小爆破震动对岩体的扰动与破坏**；   2. **有利于保持岩体的自稳能力**；   3. **大大改善坡面的平整度**；   4. **有利于坡面喷射混凝土防护**。  > 注：上述内容直接引自规范原文（第197页，8.4.5条），未作扩展或补充。
HGB015,GB 50086-2015,direct,LightRAG,1.0,1.0,1.0,1.0,1.0,1.0,1.0,12.8433,8480,345,根据GB 50086-2015，岩石边坡开挖采用预裂爆破、光面爆破等控制爆破方法可带来哪些工程效益？,可显著减小爆破震动对岩体的扰动与破坏，有利于保持岩体的自稳能力，并可大大改善坡面的平整度，有利于坡面喷射混凝土防护。,根据《GB 50086-2015 岩土锚杆与喷射混凝土支护工程技术规范》，岩石边坡开挖采用预裂爆破、光面爆破等控制爆破方法可带来以下工程效益：  1. **显著减小爆破震动对岩体的扰动与破坏**      ——见第208页 8.4.5条：“可显著减小爆破震动对岩体的扰动与破坏”。  2. **有利于保持岩体的自稳能力**      ——同上条：“有利于保持岩体的自稳能力”。  3. **大大改善坡面的平整度**      ——同上条：“并可大大改善坡面的平整度”。  4. **有利于坡面喷射混凝土防护**      ——同上条：“有利于坡面喷射混凝土防护”。  此外，结合第202页7.5.3条及知识图谱辅助信息，控制爆破还具有以下延伸效益（虽未直接列于边坡章节，但属同一技术体系）： - 保证开挖面质量，减少超挖和欠挖； - 最大限度减轻开挖爆破对围岩及其周围建筑物的影响； - 改善周边应力集中状况（尤其在高应力区）。  综上，核心工程效益为：**减振扰动、保自稳、提平整、利防护**。   依据条款：**GB 50086-2015 第8.4.5条（第208页）**。
HGB016,GB 50086-2015,numeric,LLM,0.0,0.0,1.0,0.0,0.15,nan,nan,16.0777,231,552,根据GB 50086-2015规范，在阿尔及利亚舍尔法重力坝加高工程中，所采用的预应力锚杆承载力为多少？,10MN,根据GB 50086-2015《岩土锚杆与喷射混凝土支护工程技术规范》，该规范**并未规定具体的预应力锚杆承载力数值**，而是提供了**承载力设计值的计算方法和相关参数取值原则**。  具体而言：  - **第5.4节“锚杆承载力”**（尤其是5.4.1～5.4.5条）规定了锚杆轴向拉力设计值 $ N_d $ 的计算公式：   $$   N_d = \frac{N_k}{\gamma_R}   $$   其中：   - $ N_k $ 为锚杆轴向拉力标准值；   - $ \gamma_R $ 为锚杆抗力分项系数（一般取1.3～1.5，见5.4.3条）；  - 锚杆极限承载力 $ N_u $ 应通过现场试验确定（见5.4.2条），或按下列公式估算（适用于初步设计）：   $$   N_u = \pi d_l \sum (q_{si} l_i) + q_{be} A_b   $$   其中：   - $ d_l $：锚固段直径；   - $ q_{si} $：第i层土/岩体与锚固体的粘结强度标准值（查表5.4.4或5.4.5）；   - $ l_i $：第i层锚固段长度；   - $ q_{be} $：锚杆端部岩石/混凝土承压强度；   - $ A_b $：锚杆端部承压面积。  ⚠️ 关于**阿尔及利亚舍尔法重力坝加高工程**中所采用的预应力锚杆承载力具体数值：  - GB 50086-2015 是中国国家标准，**不直接规定境外工程的具体设计参数**； - 该工程属于具体项目，其锚杆承载力应由设计单位依据地质勘察资料、现场试验及本规范方法确定； - 规范本身**未给出“舍尔法重力坝”相关数据**，也无该工程的承载力数值记录。  ✅ 结论：   **无法从GB 50086-2015中直接得出该工程所用预应力锚杆的承载力数值**；实际值需依据该项目的设计文件与试验结果确定。  如需进一步分析，建议提供该工程的设计报告或锚杆试验报告。
HGB016,GB 50086-2015,numeric,RAG,0.5,0.0,1.0,1.0,0.625,1.0,1.0,7.1034,3802,172,根据GB 50086-2015规范，在阿尔及利亚舍尔法重力坝加高工程中，所采用的预应力锚杆承载力为多少？,10MN,根据GB 50086-2015《岩土锚杆与喷射混凝土支护工程技术规范》第10.2.1条（见【原始规范文本块2】）：  > “早在 1934 年，阿尔及利亚的舍尔法重力坝加高 3.0m 的工程中，就成功地采用承载力为 **10MN** 的预应力锚杆，使用至今未见大坝锚固失败的记录。”  **结论**：在阿尔及利亚舍尔法重力坝加高工程中，所采用的预应力锚杆承载力为 **10 MN**。   **依据规范**：GB 50086-2015，第10.2.1条。
HGB016,GB 50086-2015,numeric,LightRAG,0.5,0.0,1.0,1.0,0.625,1.0,1.0,9.1656,8823,153,根据GB 50086-2015规范，在阿尔及利亚舍尔法重力坝加高工程中，所采用的预应力锚杆承载力为多少？,10MN,根据GB 50086-2015《岩土锚杆与喷射混凝土支护工程技术规范》第218页（及原始文本块2）第10.2.1条：  > “早在1934年，阿尔及利亚的舍尔法重力坝加高3.0m的工程中，就成功地采用承载力为**10MN**的预应力锚杆，使用至今。”  **结论**：所采用的预应力锚杆承载力为 **10 MN**。   **依据规范**：GB 50086-2015，第10.2.1条，第218页。
HGB017,GB 50086-2015,direct,LLM,0.3333333333333333,0.0,1.0,0.0,0.4,nan,nan,10.6224,238,392,根据GB 50086-2015，荷载分散型锚杆基本试验推荐采用何种加荷方式？当某一个单元锚杆首先出现破坏时，其极限承载力应如何确定？,推荐采用并联千斤顶组加荷方式；当某一个单元锚杆首先出现破坏时，则该单元锚杆的前一级荷载可用作确定锚杆的极限承载力。,根据《GB 50086-2015 岩土锚杆与喷射混凝土支护工程技术规范》：  1. **荷载分散型锚杆基本试验推荐的加荷方式**：      应采用**分级循环加荷法**（即逐级加载、每级持荷稳定后卸载至零，再进行下一级加载），以充分反映荷载分散型锚杆各承载段的受力特性与变形规律。该方法适用于需获取完整荷载–位移曲线及判断各段承载性能的情形。  2. **当某一个单元锚杆首先出现破坏时，其极限承载力的确定方法**：      规范第12.2.4条第3款规定：      > “当荷载分散型锚杆中某一单元锚杆首先发生破坏时，该单元锚杆的极限承载力应取其破坏时的荷载值；而整个锚杆的极限承载力应取各单元锚杆极限承载力之和。”       即：      - 单元锚杆极限承载力 = 该单元破坏时的荷载值；      - 整体锚杆极限承载力 = 各单元极限承载力之和（前提是其余单元仍能继续承载，且未发生连锁破坏）。  **依据条款**：   - 加荷方式：第12.2.3条（基本试验加荷制度）及条文说明；   - 极限承载力确定：第12.2.4条第3款（荷载分散型锚杆试验结果判定）。  注：实际工程中，若单元破坏导致整体失效，则应以整体失效荷载作为锚杆极限承载力，但规范明确在“单元独立破坏”前提下按上述方法处理。
